name;objective value;method;neighbour_node_pruning;smart_dc_verification;solve_cvp_globally;nodes;time;idealized_time;DCs;INGCs;Nr_total_CVPs;Nodes_pruned;Neighbour_nodes_pruned;cb_time;node_info_time;modify_cut_list_time;subproblems_time;ll_model_time;ll_modify_time;ll_solve_time;scoop_model_time;scoop_modify_time;scoop_solve_time;cgp_model_time;cgp_solve_time;cvp_model_time;cvp_modify_time;cvp_solve_time;rel_mip_gap;total_time_CVPs;idealized_time_CVPs;best_upper_bound;nr_UL_vars;nr_LL_vars;nr_UL_cnstrs;nr_LL_cnstrs;min_UL_obj_coeff;max_UL_obj_coeff;min_LL_obj_coeff;max_LL_obj_coeff;Q_eig_min;Q_eig_max;P_eig_min;P_eig_max
miblp_20_20_50_0110_5_13;Internal error: name 'err' is not defined;INGC;False;False;True;0;1021.4483559131622;1021.4483559131622;0;81862;0;0;0;991.0093574523926;348.50832748413086;13.456908226013184;326.0882239341736;0.014556884765625;99.50900840759277;226.53170895576477;0.01794290542602539;0;0;0;0;0.015006780624389648;0;0;nan;0;0;nan;15;5;0;20;-48.0;49.0;-31;22;0.17784109984455582;24.107318433741582;-1.2676552037309427e-15;24.06681797293296
miblp_20_20_50_0110_5_13;Internal error: name 'err' is not defined;INGC;False;False;True;0;1062.3299901485443;1062.3299901485443;0;81862;0;0;0;1032.3041694164276;367.62001490592957;13.266407012939453;332.43161487579346;0.021409034729003906;99.47169160842896;232.91078162193298;0.02155447006225586;0;0;0;0;0.006178140640258789;0;0;nan;0;0;nan;15;5;0;20;-48.0;49.0;-31;22;0.17784109984455582;24.107318433741582;-1.2676552037309427e-15;24.06681797293296
miblp_20_20_50_0110_5_13;Internal error: name 'err' is not defined;INGC;False;False;True;0;1020.0275597572327;1020.0275597572327;0;81970;0;0;0;991.2846925258636;352.8008563518524;13.126343965530396;318.13923740386963;0.028511762619018555;94.4309229850769;223.6434886455536;0.029342174530029297;0;0;0;0;0.006971836090087891;0;0;nan;0;0;nan;15;5;0;20;-48.0;49.0;-31;22;0.17784109984455582;24.107318433741582;-1.2676552037309427e-15;24.06681797293296
miblp_20_20_50_0110_5_13;-690.0;INGC;False;False;True;102020;1074.5839626789093;1074.5839626789093;0;82110;0;0;0;1044.3589441776276;369.6621890068054;13.732442617416382;337.62227177619934;0.033420562744140625;100.04668736457825;237.49971294403076;0.034711599349975586;0;0;0;0;0.00773930549621582;0;0;0.0;0;0;-690.0;15;5;0;20;-48.0;49.0;-31;22;0.17784109984455582;24.107318433741582;-1.2676552037309427e-15;24.06681797293296
miblp_20_20_50_0110_5_13;-690.0;INGC;False;False;True;102020;850.5938718318939;850.5938718318939;0;82110;0;0;0;827.9186654090881;311.92768025398254;10.777451038360596;265.09693026542664;0.02416539192199707;77.91908931732178;187.12266159057617;0.024010658264160156;0;0;0;0;0.007003307342529297;0;0;0.0;0;0;-690.0;15;5;0;20;-48.0;49.0;-31;22;0.17784109984455582;24.107318433741582;-1.2676552037309427e-15;24.06681797293296
miblp_20_20_50_0110_5_13;-690.0;INGC;False;False;True;102020;969.9352402687073;969.9352402687073;0;82110;0;0;0;943.3272707462311;352.14881229400635;12.346940994262695;306.70318150520325;0.010200262069702148;91.84337258338928;214.8196005821228;0.012815237045288086;0;0;0;0;0.017192840576171875;0;0;0.0;0;0;-690.0;15;5;0;20;-48.0;49.0;-31;22;0.17784109984455582;24.107318433741582;-1.2676552037309427e-15;24.06681797293296
miblp_20_20_50_0110_5_13;Internal error: <lambda>() missing 10 required positional arguments: 'id', 'has_incumbent', 'current_objective', 'best_bound', 'mip_gap', 'current_nb_iterations', 'current_nb_nodes', 'remaining_nb_nodes', 'time', and 'det_time';INGC;False;False;True;0;0.11426448822021484;0.11426448822021484;0;0;0;0;0;0;0;0;0.034667253494262695;0.013635635375976562;0;0;0.012089729309082031;0;0;0;0;0.008941888809204102;0;0;nan;0;0;nan;15;5;0;20;-48.0;49.0;-31;22;0.17784109984455582;24.107318433741582;-1.2676552037309427e-15;24.06681797293296
miblp_20_20_50_0110_5_13;aborted;INGC;False;False;True;1849;18.261155605316162;18.261155605316162;0;1452;0;0;0;17.62856411933899;7.404833078384399;0.22324156761169434;5.333935260772705;0.014578819274902344;1.6369800567626953;3.662431478500366;0.013792991638183594;0;0;0;0;0.006151914596557617;0;0;3.777997477897558;0;0;-726.2556166408066;15;5;0;20;-48.0;49.0;-31;22;0.17784109984455582;24.107318433741582;-1.2676552037309427e-15;24.06681797293296
miblp_20_20_50_0110_5_13;Internal error: '_collections._tuplegetter' object is not callable;INGC;False;False;True;0;0.1178903579711914;0.1178903579711914;0;0;0;0;0;0;0;0;0.03671383857727051;0.013962030410766602;0;0;0.013381004333496094;0;0;0;0;0.009370803833007812;0;0;nan;0;0;nan;15;5;0;20;-48.0;49.0;-31;22;0.17784109984455582;24.107318433741582;-1.2676552037309427e-15;24.06681797293296
miblp_20_20_50_0110_5_13;Internal error: '_collections._tuplegetter' object has no attribute 'value';INGC;False;False;True;0;0.13948822021484375;0.13948822021484375;0;0;0;0;0;0;0;0;0.038503408432006836;0.015153646469116211;0;0;0.016425132751464844;0;0;0;0;0.006924629211425781;0;0;nan;0;0;nan;15;5;0;20;-48.0;49.0;-31;22;0.17784109984455582;24.107318433741582;-1.2676552037309427e-15;24.06681797293296
miblp_20_20_50_0110_5_13;-690.0;INGC;False;False;True;102020;1040.7665598392487;1040.7665598392487;0;82110;0;0;0;1001.4520282745361;368.37283396720886;13.234786748886108;327.7803041934967;0.013735771179199219;97.99188232421875;229.75342321395874;0.014989852905273438;0;0;0;0;0.006273031234741211;0;0;0.0;0;0;-690.0;15;5;0;20;-48.0;49.0;-31;22;0.17784109984455582;24.107318433741582;-1.2676552037309427e-15;24.06681797293296
miblp_20_20_50_0110_5_13;-690.0;INGC;False;False;True;102020;1017.3115401268005;1017.3115401268005;0;82110;0;0;0;961.175270318985;358.2746877670288;12.85645055770874;317.5051281452179;0.01338052749633789;96.2167136669159;221.25354313850403;0.01250767707824707;0;0;0;0;0.008983135223388672;0;0;0.0;0;0;-690.0;15;5;0;20;-48.0;49.0;-31;22;0.17784109984455582;24.107318433741582;-1.2676552037309427e-15;24.06681797293296
miblp_20_20_50_0110_5_13;aborted;INGC;False;False;True;997;9.354382991790771;9.354382991790771;0;791;0;0;0;8.534873008728027;3.237684488296509;0.11310434341430664;2.8265764713287354;0.013720989227294922;0.846627950668335;1.9434738159179688;0.01638197898864746;0;0;0;0;0.006371736526489258;0;0;3.777997477897558;0;0;-726.2556166408066;15;5;0;20;-48.0;49.0;-31;22;0.17784109984455582;24.107318433741582;-1.2676552037309427e-15;24.06681797293296
