name,objective value,method,solve_qp_relax,neighbour_node_pruning,smart_dc_verification,solve_cvp_globally,nodes,time,idealized_time,DCs,INGCs,Nr_total_CVPs,Nodes_pruned,Neighbour_nodes_pruned,cb_time,node_info_time,modify_cut_list_time,subproblems_time,ll_model_time,ll_modify_time,ll_solve_time,scoop_model_time,scoop_modify_time,scoop_solve_time,cgp_model_time,cgp_solve_time,cvp_model_time,cvp_modify_time,cvp_solve_time,NNP_time,rel_mip_gap,total_time_CVPs,idealized_time_CVPs,nr_refinements,best_upper_bound,nr_UL_vars,nr_LL_vars,nr_UL_cnstrs,nr_LL_cnstrs,min_UL_obj_coeff,max_UL_obj_coeff,min_LL_obj_coeff,max_LL_obj_coeff,Q_eig_min,Q_eig_max,P_eig_min,P_eig_max
miblp_20_15_50_0110_10_8,-185,INGC,True,False,False,True,17063,165.18551492691,165.18551492691,0,7896,0,0,0,153.793600320816,23.5317139625549,0.836951494216919,111.135992765427,0.0190589427947998,14.611382484436,96.5055513381958,0,0,0,0,0,0,0,0,0,0,0,0,0,-185,5,10,0,20,-38,36,-47,37,0.068252130877375,109.568788045306,[0.0041145512124213775],[72.63735157654739]
miblp_20_15_50_0110_10_8,-185,INGC+DC,True,False,False,True,1185,31.527946472168,21.8676357269287,17,0,8337,360,0,29.9201948642731,1.08367085456848,0.0119707584381104,23.2912328243256,0.0165631771087646,0.694095134735107,4.49135088920593,0.0154538154602051,1.65926146507263,1.32540941238403,1.83142232894897,0.944406270980835,0.0132529735565186,0.881723642349243,11.4182937145233,0,0,11.4142370223999,1.75392627716064,0,-185,5,10,0,20,-38,36,-47,37,0.068252130877375,109.568788045306,[0.0041145512124213775],[72.63735157654739]
miblp_20_15_50_0110_10_8,-185,INGC,False,False,False,True,12868,144.976422309875,144.976422309875,0,7669,0,0,0,141.796581983566,21.5399899482727,0.793397188186646,101.66491150856,0.0169131755828857,13.287171125412,88.3608272075653,0,0,0,0,0,0,0,0,0,0,0,0,0,-185,5,10,0,20,-38,36,-47,37,0.068252130877375,109.568788045306,[0.0041145512124213775],[72.63735157654739]
miblp_20_15_50_0110_10_8;-185.0;INGC+DC;False;False;False;True;1002;24.828838109970093;16.77255916595459;7;0;6531;286;0;24.424782037734985;1.0217974185943604;0.009289264678955078;19.444158792495728;0.015652894973754883;0.5930750370025635;3.883131742477417;0.01512289047241211;1.4250357151031494;1.1575579643249512;1.505516767501831;0.743288516998291;0.014326333999633789;0.6797356605529785;9.411715269088745;0;0.0;9.407840490341187;1.3515615463256836;0;-185.0;5;10;0;20;-38.0;36.0;-47;37;0.06825213087737496;109.56878804530645;[0.0041145512124213775];[72.63735157654739]
miblp_20_15_50_0110_10_8;-185.0;INGC+DC;False;False;False;True;1002;21.075183629989624;14.32100224494934;7;0;6531;286;0;20.69919180870056;0.895925760269165;0.007204532623291016;16.52165198326111;0.01369023323059082;0.5171077251434326;3.3306217193603516;0.012515783309936523;1.2354984283447266;0.9885232448577881;1.2058513164520264;0.6400396823883057;0.013334274291992188;0.5799252986907959;7.984544277191162;0;0.0;7.981774568557739;1.227593183517456;0;-185.0;5;10;0;20;-38.0;36.0;-47;37;0.06825213087737496;109.56878804530645;[0.0041145512124213775];[72.63735157654739]
miblp_20_15_50_0110_10_8;-185.0;INGC;False;False;False;True;12868;161.6287350654602;161.6287350654602;0;7669;0;0;0;158.1170859336853;24.333765029907227;0.8952987194061279;112.959228515625;0.01646137237548828;14.582353830337524;98.36041331291199;0;0;0;0;0;0;0;0;0;0.0;0;0;0;-185.0;5;10;0;20;-38.0;36.0;-47;37;0.06825213087737496;109.56878804530645;[0.0041145512124213775];[72.63735157654739]
miblp_20_15_50_0110_10_8;-185.0;INGC+DC;True;False;False;True;1185;32.576085567474365;22.16787028312683;20;3;8505;360;0;30.796746730804443;1.1528527736663818;0.014136791229248047;24.64137625694275;0.01624274253845215;0.7513303756713867;4.855823516845703;0.015934467315673828;1.792449712753296;1.4909741878509521;1.8059687614440918;0.9237394332885742;0.003370046615600586;0.843367338180542;12.142175674438477;0;0.0;12.137815952301025;1.7296006679534912;0;-185.0;5;10;0;20;-38.0;36.0;-47;37;0.06825213087737496;109.56878804530645;[0.0041145512124213775];[72.63735157654739]
miblp_20_15_50_0110_10_8;-185.0;INGC;True;False;False;True;17063;175.80201864242554;175.80201864242554;0;7897;0;0;0;163.69946813583374;24.59480571746826;0.8830256462097168;118.74579906463623;0.08680891990661621;15.122817993164062;103.53617215156555;0;0;0;0;0;0;0;0;0;0.0;0;0;0;-185.0;5;10;0;20;-38.0;36.0;-47;37;0.06825213087737496;109.56878804530645;[0.0041145512124213775];[72.63735157654739]
miblp_20_15_50_0110_10_8;-185.0;INGC+DC;False;True;False;True;930;20.508376598358154;14.747544050216675;7;0;5712;247;18;20.10141158103943;0.8617877960205078;0.006887197494506836;14.424877643585205;0.016885757446289062;0.4397728443145752;2.871079921722412;0.020737648010253906;1.064197063446045;0.9576942920684814;1.0984148979187012;0.5876142978668213;0.004546403884887695;0.5446109771728516;6.819323539733887;1.3195703029632568;0.0;6.816579818725586;1.0557472705841064;0;-185.0;5;10;0;20;-38.0;36.0;-47;37;0.06825213087737496;109.56878804530645;0.0041145512124213775;72.63735157654739
miblp_20_15_50_0110_10_8;-185.0;INGC+DC;False;True;False;True;930;23.0489718914032;17.263776540756226;7;0;5712;247;18;22.63990879058838;0.8037874698638916;0.007091522216796875;14.522048473358154;0.01753377914428711;0.4434792995452881;2.932626962661743;0.017334699630737305;1.0517878532409668;0.9497227668762207;1.1458625793457031;0.598243236541748;0.004503965377807617;0.5423228740692139;6.8186304569244385;1.3167202472686768;0.0;6.816000699996948;1.0308053493499756;0;-185.0;5;10;0;20;-38.0;36.0;-47;37;0.06825213087737496;109.56878804530645;0.0041145512124213775;72.63735157654739
miblp_20_15_50_0110_10_9;-605.0;INGC+DC;False;True;False;True;382;10.561919927597046;7.122315406799316;26;3;3213;79;3;10.319731712341309;0.3115870952606201;0.0043680667877197266;8.246783971786499;0.01407623291015625;0.19121217727661133;0.863429069519043;0.012636423110961914;0.4590413570404053;1.281966209411621;0.6711647510528564;0.39548778533935547;0.0046596527099609375;0.28772449493408203;4.065385818481445;0.5913958549499512;0.0;4.063993692398071;0.6243891716003418;0;-605.0;5;10;0;20;-34.0;45.0;-42;46;0.06825213087737496;109.56878804530645;0.0041145512124213775;72.63735157654739
miblp_20_15_50_0110_10_9;-605.0;INGC;False;True;False;True;692;4.804180145263672;4.804180145263672;0;311;0;0;0;4.56522011756897;0.8398928642272949;0.023713350296020508;3.025604724884033;0.015660524368286133;0.4922661781311035;2.5176780223846436;0;0;0;0;0;0;0;0;0;0.0;0;0;0;-605.0;5;10;0;20;-34.0;45.0;-42;46;0.06825213087737496;109.56878804530645;0.0041145512124213775;72.63735157654739
miblp_20_20_50_0110_5_13;aborted;INGC;False;True;False;True;8736;92.27424550056458;92.27424550056458;0;7567;0;0;0;90.12286019325256;28.329622983932495;1.0478291511535645;38.59782600402832;0.013482332229614258;7.61663556098938;30.967708110809326;0;0;0;0;0;0;0;0;0;0.8887358360669301;0;0;0;-678.0561651481167;15;5;0;20;-48.0;49.0;-31;22;0.5226367916792594;44.222215465609146;0.043450108446424426;36.612512538609444
