name;objective value;method;solve_qp_relax;neighbour_node_pruning;smart_dc_verification;solve_cvp_globally;nodes;time;idealized_time;DCs;INGCs;Nr_total_CVPs;Nodes_pruned;Neighbour_nodes_pruned;cb_time;node_info_time;modify_cut_list_time;subproblems_time;ll_model_time;ll_modify_time;ll_solve_time;scoop_model_time;scoop_modify_time;scoop_solve_time;cgp_model_time;cgp_solve_time;cvp_model_time;cvp_modify_time;cvp_solve_time;NNP_time;rel_mip_gap;total_time_CVPs;idealized_time_CVPs;nr_refinements;best_upper_bound;nr_UL_vars;nr_LL_vars;nr_UL_cnstrs;nr_LL_cnstrs;min_UL_obj_coeff;max_UL_obj_coeff;min_LL_obj_coeff;max_LL_obj_coeff;Q_eig_min;Q_eig_max;P_eig_min;P_eig_max;nr_bf_sets_recycled
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;1;0.16339683532714844;0.1432666778564453;1;0;15;0;0;0.1037302017211914;0.0007231235504150391;3.075599670410156e-05;0.09446120262145996;0.015973329544067383;0.0008389949798583984;0.004414796829223633;0.016890525817871094;0.0008575916290283203;0.003776073455810547;0.005556344985961914;0.009565591812133789;0.007142543792724609;0.001512765884399414;0.02793264389038086;0;0.0;0.02785634994506836;0.007726192474365234;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;1;0.19092941284179688;0.1687936782836914;1;0;15;0;0;0.11343097686767578;0.0012662410736083984;2.956390380859375e-05;0.1175546646118164;0.011419296264648438;0.0010085105895996094;0.008742094039916992;0.012135982513427734;0.0014870166778564453;0.005349636077880859;0.0063571929931640625;0.011307954788208008;0.022147655487060547;0.0022859573364257812;0.03531336784362793;0;0.0;0.03519868850708008;0.01306295394897461;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-weing2-1-21-7;-1.0;B+DC;False;False;False;True;1;0.13852334022521973;0.11994385719299316;1;0;15;0;0;0.09161043167114258;0.0007424354553222656;2.8133392333984375e-05;0.08335018157958984;0.011884212493896484;0.0008356571197509766;0.004015922546386719;0.012041807174682617;0.0010044574737548828;0.0030660629272460938;0.0051310062408447266;0.010975837707519531;0.006045103073120117;0.0016264915466308594;0.026723623275756836;0;0.0;0.026652812957763672;0.00807332992553711;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B;False;False;False;True;2;0.044339656829833984;0.044339656829833984;0;1;0;0;0;0.008264780044555664;0.0012788772583007812;3.886222839355469e-05;0.019079208374023438;0.01305532455444336;0.0011258125305175781;0.0048980712890625;0;0;0;0;0;0;0;0;0;0.0;0;0;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B;False;False;False;True;2;0.047240495681762695;0.047240495681762695;0;1;0;0;0;0.007431983947753906;0.0007598400115966797;3.123283386230469e-05;0.0199892520904541;0.014295339584350586;0.0008523464202880859;0.00484156608581543;0;0;0;0;0;0;0;0;0;0.0;0;0;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;1;0.18379712104797363;0.16251373291015625;1;0;15;0;0;0.11150741577148438;0.0008869171142578125;3.218650817871094e-05;0.1117103099822998;0.01554560661315918;0.0010521411895751953;0.004355907440185547;0.018071651458740234;0.0007765293121337891;0.006548404693603516;0.0063626766204833984;0.009201288223266602;0.015119791030883789;0.0017573833465576172;0.03291893005371094;0;0.0;0.03282451629638672;0.011541128158569336;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;1;0.15534019470214844;0.13501238822937012;1;0;15;0;0;0.10051202774047852;0.0006856918334960938;2.8133392333984375e-05;0.08961009979248047;0.015061140060424805;0.0007860660552978516;0.0039064884185791016;0.015305757522583008;0.0007669925689697266;0.003040790557861328;0.0051727294921875;0.009641408920288086;0.006132364273071289;0.0015263557434082031;0.02827000617980957;0;0.0;0.028189420700073242;0.007861614227294922;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;1;0.1654222011566162;0.14638805389404297;1;0;15;0;0;0.10186004638671875;0.0007076263427734375;2.9802322387695312e-05;0.09445405006408691;0.01650094985961914;0.0008304119110107422;0.003937482833862305;0.018967151641845703;0.000965118408203125;0.002897977828979492;0.005717039108276367;0.009397506713867188;0.006459474563598633;0.0016160011291503906;0.027164936065673828;0;0.0;0.027086734771728516;0.008052587509155273;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;1;0.16215753555297852;0.14308691024780273;1;0;15;0;0;0.10416412353515625;0.0009508132934570312;3.361701965332031e-05;0.09185600280761719;0.015142202377319336;0.0009219646453857422;0.004729032516479492;0.017111539840698242;0.0013477802276611328;0.004534482955932617;0.00534367561340332;0.008803606033325195;0.0059795379638671875;0.0015125274658203125;0.02642965316772461;0;0.0;0.026335954666137695;0.007265329360961914;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;1;0.16344761848449707;0.1433556079864502;1;0;15;0;0;0.10536408424377441;0.0006930828094482422;3.8623809814453125e-05;0.09426307678222656;0.015665054321289062;0.0008418560028076172;0.0040776729583740234;0.01751232147216797;0.0012001991271972656;0.004481792449951172;0.005434751510620117;0.008983850479125977;0.006360769271850586;0.0015628337860107422;0.02814197540283203;0;0.0;0.028058528900146484;0.00796651840209961;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
