name,objective value,method,time,idealized_time,nodes,DCs,useless DCs,INGCs,sibling_node_pruning,smart_dc_verification,solve_cvp_globally,Nr_total_CVPs,Nodes_pruned,sibling_nodes_pruned,cb_time,node_info_time,modify_cut_list_time,subproblems_time,ll_model_time,ll_modify_time,ll_solve_time,scoop_model_time,scoop_modify_time,scoop_solve_time,cgp_model_time,cgp_solve_time,cvp_model_time,cvp_modify_time,cvp_solve_time,ref_time,time_without_ref,snp_time,rel_mip_gap,total_time_CVPs,idealized_time_CVPs,total_nr_iter_adversarial,nr_refinements,best_upper_bound,nr_UL_vars,nr_LL_vars,nr_UL_cnstrs,nr_LL_cnstrs,min_UL_obj_coeff,max_UL_obj_coeff,min_LL_obj_coeff,max_LL_obj_coeff,Q_eig_min,Q_eig_max,P_eig_min,P_eig_max,nr_bf_sets_recycled
miblp_20_20_50_0110_15_3,time limit exceeded,DC+Scoop_min,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,7037.61542415619,163.046941280365,1.97956681251526,6568.13372826576,0.0108575820922852,111.586785078049,4803.3736076355,0.00907278060913086,308.523505687714,136.491852521896,135.375933647156,77.3032393455505,0.0484788417816162,86.3781883716583,909.032206773758,0,9999999999999,0,0.484315955506619,898.570895195007,78.8374109268189,35151,0,-715.440290554239,5,15,0,20,-48,48,-39,49,0.24820126999094,145.20674328507,0.174245445004487,172.821064439732,0
miblp_20_20_50_0110_15_3,time limit exceeded,INGC,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,7161.28231620789,213.114456653595,11.266471862793,6751.43032312393,0.00992894172668457,157.175023555756,6594.24537062645,0,0,0,0,0,0,0,0,0,9999999999999,0,9999999999999,0,0,0,0,nan,5,15,0,20,-48,48,-39,49,0.24820126999094,145.20674328507,0.174245445004487,172.821064439732,0
miblp_20_20_50_0110_15_4,time limit exceeded,DC_FR,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,7194.04857563973,51.5597970485687,2.47447681427002,6913.77283143997,0.0113563537597656,37.850625038147,3672.1233048439,0.0190293788909912,0,0,129.229286432266,93.4549868106842,0.0518398284912109,1889.07942485809,1091.95297789574,0,9999999999999,0,12.2830842316385,1081.56890583038,84.4747765064239,29794,0,-688.268138131174,5,15,0,20,-48,48,-46,41,0.512088386590695,108.898370793858,0.014054314373557,105.790534332431,0
miblp_20_20_50_0110_15_4,time limit exceeded,DC+Scoop_min,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,7178.35027766228,71.8537173271179,2.26290893554687,6888.00240659714,0.00939488410949707,50.8929624557495,3868.426623106,0.00756049156188965,142.253540277481,1795.7271232605,109.889293909073,66.6029615402222,0.0455048084259033,67.7045869827271,786.442854881287,0,9999999999999,0,12.2830842316385,778.686516523361,139.429489850998,29069,0,-688.268138131174,5,15,0,20,-48,48,-46,41,0.512088386590695,108.898370793858,0.014054314373557,105.790534332431,0
miblp_20_20_50_0110_15_4,time limit exceeded,INGC,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,7187.63835382462,103.761333465576,5.30882573127747,6989.91224765778,0.00920629501342773,78.184942483902,6911.71809887886,0,0,0,0,0,0,0,0,0,9999999999999,0,12.2830842316385,0,0,0,0,-688.268138131174,5,15,0,20,-48,48,-46,41,0.512088386590695,108.898370793858,0.014054314373557,105.790534332431,0
miblp_20_20_50_0110_15_5,time limit exceeded,DC_FR,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,7195.79962205887,52.0788235664368,2.94452524185181,6815.67985010147,0.0112679004669189,38.4007062911987,2106.10881185532,0.0194182395935059,0,0,187.937171220779,145.571081161499,0.0518007278442383,2750.92391633987,1586.6556763649,0,9999999999999,0,8.06228289806397,1572.58106088638,114.965330123901,42696,0,-621.480895030435,5,15,0,20,-41,44,-45,47,0.019893455794375,219.667940476059,0.145567355171587,148.400595963096,0
miblp_20_20_50_0110_15_5,time limit exceeded,DC+Scoop_min,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,5314.76437234879,187.680170059204,1.65025734901428,4888.35239434242,0.00846052169799805,84.5839869976044,3540.32884883881,0.00673961639404297,232.066943407059,100.61902141571,103.531895875931,57.1185035705566,0.0455026626586914,69.7434432506561,700.299048185349,0,9999999999999,0,12.9515556736373,691.868485450745,60.9942200183868,31105,0,-621.480895030435,5,15,0,20,-41,44,-45,47,0.019893455794375,219.667940476059,0.145567355171587,148.400595963096,0
miblp_20_20_50_0110_15_5,time limit exceeded,INGC,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,7112.41927313805,247.865490913391,12.8767762184143,6639.58990716934,0.0100593566894531,182.145455598831,6457.43439221382,0,0,0,0,0,0,0,0,0,9999999999999,0,7.15327618841307,0,0,0,0,-621.480895030435,5,15,0,20,-41,44,-45,47,0.019893455794375,219.667940476059,0.145567355171587,148.400595963096,0
miblp_20_20_50_0110_15_6,time limit exceeded,DC_FR,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,7074.01381611824,89.2606749534607,2.35529804229736,6701.2978656292,0.0113978385925293,49.7888324260712,2757.76091551781,0.0287294387817383,0,0,158.637654304504,112.577757358551,0.0491492748260498,2277.77092862129,1344.67250084877,0,9999999999999,0,7.85202853568624,1332.67793226242,145.067035675049,36512,0,-743.570396998429,5,15,0,20,-46,49,-39,39,0.0017989388489379,157.069119373602,0.00820632582156237,109.978854971081,0
miblp_20_20_50_0110_15_6,time limit exceeded,DC+Scoop_min,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,4799.79024147987,212.581379652023,1.8550591468811,4336.23706007004,0.00922703742980957,79.7379257678986,2822.61188745499,0.00684928894042969,221.176541566849,177.853636980057,114.872814178467,61.3281044960022,0.399346351623535,74.1416828632355,784.099044084549,0,9999999999999,0,7.84236184901381,775.341418027878,86.1493763923645,32769,0,-742.758395317944,5,15,0,20,-46,49,-39,39,0.0017989388489379,157.069119373602,0.00820632582156237,109.978854971081,0
miblp_20_20_50_0110_15_6,time limit exceeded,INGC,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,7160.51823830605,220.390863895416,11.4864146709442,6739.67940282822,0.0100610256195068,166.521808385849,6573.14753341675,0,0,0,0,0,0,0,0,0,9999999999999,0,9999999999999,0,0,0,0,nan,5,15,0,20,-46,49,-39,39,0.0017989388489379,157.069119373602,0.00820632582156237,109.978854971081,0
miblp_20_20_50_0110_15_7,time limit exceeded,DC_FR,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,7193.18914484978,59.9190399646759,2.81904196739197,6742.77324938774,0.0095977783203125,41.9763383865356,1048.73768043518,0.00811004638671875,0,0,230.107292890549,171.012245893478,0.0497903823852539,3336.27936959267,1914.59282398224,0,9999999999999,0,0.847595302181713,1898.62832283974,156.362559556961,51488,0,-796.313575240403,5,15,0,20,-44,44,-42,48,0.0190786997677524,131.768114027373,0.154292367072743,104.840176642582,0
miblp_20_20_50_0110_15_7,time limit exceeded,DC+Scoop_min,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,7066.13540220261,175.41389799118,2.65533852577209,6435.6660721302,0.00856184959411621,121.789180994034,2872.23295259476,0.00691890716552734,340.726558923721,189.334708213806,226.120002269745,133.503351449966,0.0457522869110107,1071.29723978043,1480.60084486008,0,9999999999999,0,0.734887963486557,1463.68433117867,137.169378042221,63122,0,-796.313575240403,5,15,0,20,-44,44,-42,48,0.0190786997677524,131.768114027373,0.154292367072743,104.840176642582,0
miblp_20_20_50_0110_15_7,time limit exceeded,INGC,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,7134.56787395477,322.58158326149,15.5260369777679,6524.35500812531,0.00961446762084961,235.010547161102,6289.33484649658,0,0,0,0,0,0,0,0,0,9999999999999,0,9999999999999,0,0,0,0,nan,5,15,0,20,-44,44,-42,48,0.0190786997677524,131.768114027373,0.154292367072743,104.840176642582,0
miblp_20_20_50_0110_15_8,time limit exceeded,DC_FR,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,7190.27449035645,82.4840016365051,4.02326536178589,6672.81232142448,0.00939416885375977,60.2270736694336,1008.21450328827,0.00767040252685547,0,0,241.02658700943,178.468317985535,0.0670394897460938,3360.31727290153,1824.47446250916,0,9999999999999,0,7.69672506739317,1807.44760704041,136.261825799942,57136,0,-808.795431268335,5,15,0,20,-46,49,-39,46,0.0593719776286049,125.488442690416,0.0613209320954203,117.019360048299,0
miblp_20_20_50_0110_15_8,time limit exceeded,DC+Scoop_min,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,7128.18728899956,274.867241382599,4.47067594528198,6300.46728253365,0.00896692276000977,188.207488536835,3180.03552794456,0.00685906410217285,538.992257118225,228.661002397537,245.427914381027,130.564415693283,0.132716655731201,162.34650683403,1626.08362698555,0,9999999999999,0,3.75762018392917,1606.67815685272,142.673939943314,72381,0,-808.795431268335,5,15,0,20,-46,49,-39,46,0.0593719776286049,125.488442690416,0.0613209320954203,117.019360048299,0
miblp_20_20_50_0110_15_8,time limit exceeded,INGC,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,7088.16798758507,512.099715709686,26.4109694957733,6096.97094035149,0.00981760025024414,385.490764379501,5711.47035837173,0,0,0,0,0,0,0,0,0,9999999999999,0,9999999999999,0,0,0,0,nan,5,15,0,20,-46,49,-39,46,0.0593719776286049,125.488442690416,0.0613209320954203,117.019360048299,0
miblp_20_20_50_0110_15_9,-449,DC_FR,177.947608470917,142.426459312439,3652,20,0,0,False,False,True,25158,1153,0,176.69701218605,5.71569180488586,0.0654656887054443,160.887893199921,0.00890636444091797,3.71881461143494,43.7660973072052,0.00776958465576172,0,0,4.73192572593689,2.70419955253601,0.0763866901397705,67.5520560741425,38.3217372894287,0,177.947608470917,0,0,37.9458229541779,2.42467379570007,1198,0,-449,5,15,0,20,-49,48,-31,46,0.319363033962901,124.567418666046,0.0654939135469462,156.640152523175,0
miblp_20_20_50_0110_15_9,-449,DC+Scoop_min,108.67054438591,82.5990827083588,3669,42,0,0,False,False,True,26397,1148,0,107.616868257523,4.99555706977844,0.0571596622467041,92.8209354877472,0.0097343921661377,3.25505304336548,37.9772815704346,0.00803780555725098,9.09866046905518,3.71378803253174,4.56670951843262,2.50805282592773,0.0450809001922607,2.84753012657166,28.7910068035126,0,108.67054438591,0,0,28.4415230751038,2.37006139755249,1257,0,-449,5,15,0,20,-49,48,-31,46,0.319363033962901,124.567418666046,0.0654939135469462,156.640152523175,0
miblp_20_20_50_0110_15_9,time limit exceeded,INGC,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,7050.9351401329,640.261242628098,32.1333639621735,5820.87687087059,0.0102920532226563,475.341970443726,5345.52460837364,0,0,0,0,0,0,0,0,0,9999999999999,0,1.09985970330555,0,0,0,0,-745.450194673579,5,15,0,20,-49,48,-31,46,0.319363033962901,124.567418666046,0.0654939135469462,156.640152523175,0
miblp_20_20_50_0110_5_1,time limit exceeded,DC_FR,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,7192.11386561394,76.6081907749176,3.98038744926453,6644.81737136841,0.00796866416931152,21.8222672939301,132.380602836609,0.00762057304382324,0,0,275.536877393723,204.759932756424,0.0587739944458008,3704.2406437397,2306.00268411636,0,9999999999999,0,1.57419401369393,2302.96458768845,207.235175609589,62714,0,-656.419473492109,15,5,0,20,-49,49,-32,33,0,46.4291941441176,0.266223369012667,66.2616865656645,0
miblp_20_20_50_0110_5_1,-545,DC+Scoop_min,2520.76381373405,1804.09399700165,22538,5274,59,59,False,False,True,634284,6640,0,2515.55981636047,45.9507837295532,1.39235997200012,2266.29959559441,0.00781059265136719,12.4714896678925,64.2095856666565,0.00768709182739258,21.8315320014954,35.3339908123016,117.327642440796,79.4930152893066,0.0458650588989258,1147.48255944252,788.08841753006,0,2520.76381373405,0,0,786.895747423172,70.2259306907654,30204,0,-545,15,5,0,20,-49,49,-32,33,0,46.4291941441176,0.266223369012667,66.2616865656645,0
miblp_20_20_50_0110_5_1,-545,INGC,7014.50226950646,7014.50226950646,618064,0,0,416396,False,False,True,0,0,0,6821.12247014046,1790.94218349457,79.0364692211151,3482.19900822639,0.00794839859008789,482.200696706772,2999.99036312103,0,0,0,0,0,0,0,0,0,7014.50226950646,0,0,0,0,0,0,-545,15,5,0,20,-49,49,-32,33,0,46.4291941441176,0.266223369012667,66.2616865656645,0
miblp_20_20_50_0110_5_12,-752,DC_FR,1753.14633727074,1181.63686180115,30213,1432,3,3,False,False,True,256998,5840,0,1746.52558708191,31.1973884105682,0.611302614212036,1619.60817217827,0.00845098495483398,9.26370787620544,46.2490727901459,0.00778841972351074,0,0,55.7702233791351,37.1394817829132,0.0476582050323486,779.321299552918,691.800489187241,0,1753.14633727074,0,0,691.007362604141,119.497887134552,12238,0,-752,15,5,0,20,-37,49,-17,47,5.92579713351631E-15,56.5640914505534,0.267915625562745,26.5734872103695,0
miblp_20_20_50_0110_5_12,-752,DC+Scoop_min,835.23136305809,488.528436183929,30373,1402,2,2,False,False,True,251727,5786,0,829.88921546936,27.1223704814911,0.478803396224976,722.521672725678,0.00719118118286133,7.28449845314026,36.1273536682129,0.00665092468261719,13.5811734199524,18.2065460681915,45.9465956687927,28.0730993747711,0.116880416870117,159.320989608765,413.850693941116,0,835.23136305809,0,0,413.301760911942,66.5988340377808,11987,0,-752,15,5,0,20,-37,49,-17,47,5.92579713351631E-15,56.5640914505534,0.267915625562745,26.5734872103695,0
miblp_20_20_50_0110_5_12,-752,INGC,2978.64782691002,2978.64782691002,340344,0,0,209584,False,False,True,0,0,0,2888.58468031883,842.608882427216,32.4172735214233,1339.97653126717,0.00710010528564453,207.455394744873,1132.51403641701,0,0,0,0,0,0,0,0,0,2978.64782691002,0,0,0,0,0,0,-752,15,5,0,20,-37,49,-17,47,5.92579713351631E-15,56.5640914505534,0.267915625562745,26.5734872103695,0
miblp_20_20_50_0110_5_13,time limit exceeded,DC_FR,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,7196.09280347824,61.0762076377869,3.29650473594666,6667.51471662521,0.00851941108703613,17.7591245174408,47.7946858406067,0.00769448280334473,0,0,282.40053486824,211.813809633255,0.0470883846282959,3935.97683525085,2171.7064242363,0,9999999999999,0,1.18144943568639,2167.79545283318,173.866011381149,63064,0,-772.2331002331,15,5,0,20,-48,49,-31,22,0.0745740743471998,20.8869111583685,0.313259868645174,63.1048697073218,0
miblp_20_20_50_0110_5_13,time limit exceeded,DC+Scoop_min,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,7194.234593153,70.288624048233,3.44765710830688,6493.08139705658,0.00718212127685547,20.1196429729462,84.5320053100586,0.00657010078430176,36.3096351623535,47.6940619945526,295.866238117218,217.468428850174,0.116883516311646,3910.54273962975,1880.41800928116,0,9999999999999,0,0.834282898415717,1876.44981050491,174.303268671036,78406,0,-772.2331002331,15,5,0,20,-48,49,-31,22,0.0745740743471998,20.8869111583685,0.313259868645174,63.1048697073218,0
miblp_20_20_50_0110_5_13,time limit exceeded,INGC,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,6949.46116113663,2524.28520917892,101.284201383591,2318.41094899178,0.00700235366821289,624.01077413559,1694.39317250252,0,0,0,0,0,0,0,0,0,9999999999999,0,9999999999999,0,0,0,0,nan,15,5,0,20,-48,49,-31,22,0.0745740743471998,20.8869111583685,0.313259868645174,63.1048697073218,0
miblp_20_20_50_0110_5_14,-839,DC_FR,6461.67596888542,4609.41034793854,45281,11182,24,24,False,False,True,1167894,8636,0,6449.96190714836,81.6249432563782,3.1454017162323,5955.65701723099,0.00853848457336426,24.3498589992523,168.141071081162,0.00802254676818848,0,0,235.533490657806,172.651216745377,0.0475139617919922,3336.60287475586,2018.3144299984,0,6461.67596888542,0,7.44934445767328E-05,2015.33639192581,163.070770978928,55614,0,-839.0625,15,5,0,20,-47,48,-47,33,0.0900316194574703,18.9637276238408,0.00853862234477105,26.2098012442512,0
miblp_20_20_50_0110_5_14,-839,DC+Scoop_min,1700.39785408974,1150.62110042572,38470,4241,11,11,False,False,True,506436,7850,0,1692.98395848274,45.6984293460846,1.07727909088135,1480.25902915001,0.00664424896240234,12.3912799358368,85.0734350681305,0.00644540786743164,22.2919671535492,57.9914102554321,91.5811295509338,58.4044938087463,0.0452313423156738,548.374097585678,604.092894792557,0,1700.39785408974,0,9.9324592769203E-05,603.118885755539,53.3421320915222,24116,0,-839.083333333333,15,5,0,20,-47,48,-47,33,0.0900316194574703,18.9637276238408,0.00853862234477105,26.2098012442512,0
miblp_20_20_50_0110_5_14,-839,INGC,1564.30356764793,1564.30356764793,131008,0,0,79799,False,False,True,0,0,0,1524.17930626869,359.497110128403,14.2731146812439,853.512218952179,0.00760722160339356,95.9307029247284,757.573908805847,0,0,0,0,0,0,0,0,0,1564.30356764793,0,9.93245927690675E-05,0,0,0,0,-839.083333333333,15,5,0,20,-47,48,-47,33,0.0900316194574703,18.9637276238408,0.00853862234477105,26.2098012442512,0
miblp_20_20_50_0110_5_15,time limit exceeded,DC_FR,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,7187.74283671379,108.225111246109,4.09211325645447,6613.32594847679,0.00703001022338867,31.4754891395569,224.442809820175,0.00678110122680664,0,0,265.10964345932,186.839363098145,0.059187650680542,3729.44607424736,2175.9395699501,0,9999999999999,0,0.4148011400139,2172.56576323509,159.119983673096,62936,0,-742.770598507339,15,5,0,20,-36,49,-28,42,0.146749208069626,14.6024998072221,0.74865712504062,60.6155609123671,0
miblp_20_20_50_0110_5_15,time limit exceeded,DC+Scoop_min,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,7135.36754655838,399.262040615082,6.75928950309753,5793.40948033333,0.00844717025756836,112.373524427414,777.711007833481,0.00858736038208008,201.501163959503,284.95459318161,488.624891281128,276.765012741089,0.0492730140686035,613.655052661896,3037.7579267025,0,9999999999999,0,0.195035112753111,3032.22690391541,267.691645622253,111154,0,-733.75155923043,15,5,0,20,-36,49,-28,42,0.146749208069626,14.6024998072221,0.74865712504062,60.6155609123671,0
miblp_20_20_50_0110_5_15,time limit exceeded,INGC,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,7042.05835008621,1397.10908770561,61.4150006771088,4426.20692753792,0.00761842727661133,394.801991462708,4031.39731764793,0,0,0,0,0,0,0,0,0,9999999999999,0,0.417501142189499,0,0,0,0,-742.770598507339,15,5,0,20,-36,49,-28,42,0.146749208069626,14.6024998072221,0.74865712504062,60.6155609123671,0
miblp_20_20_50_0110_5_16,-782,DC_FR,2099.34794521332,1515.66151881218,33264,2422,23,23,False,False,True,372855,5544,0,2092.17124700546,34.4484515190125,0.83084774017334,1925.80761933327,0.00799632072448731,9.97902417182922,79.9363012313843,0.00803709030151367,0,0,78.6818344593048,53.8844037055969,0.046337366104126,1068.71902394295,634.544661045075,0,2099.34794521332,0,8.28157349896244E-05,633.483189344406,49.7967629432678,17755,0,-782.064761904762,15,5,0,20,-46,45,-31,13,0.404232838398752,52.3841046660457,0.000418209484905286,39.2943953491371,0
miblp_20_20_50_0110_5_16,-782,DC+Scoop_min,1228.50869393349,778.627756595612,71670,692,0,0,False,False,True,368424,15218,0,1213.41254210472,74.1617312431336,0.848358392715454,987.172119617462,0.00828361511230469,19.8881592750549,146.095701932907,0.00784540176391602,36.2797231674194,126.839334011078,79.0109531879425,42.9795169830322,0.131592035293579,44.6378207206726,491.293189287186,0,1228.50869393349,0,0,490.384258508682,40.5033211708069,17544,0,-782,15,5,0,20,-46,45,-31,13,0.404232838398752,52.3841046660457,0.000418209484905286,39.2943953491371,0
miblp_20_20_50_0110_5_16,-782,INGC,2685.55689525604,2685.55689525604,271322,0,0,139608,False,False,True,0,0,0,2612.66758131981,571.441365480423,25.3526167869568,1533.37949204445,0.00769162178039551,162.969794034958,1370.40200638771,0,0,0,0,0,0,0,0,0,2685.55689525604,0,0,0,0,0,0,-782,15,5,0,20,-46,45,-31,13,0.404232838398752,52.3841046660457,0.000418209484905286,39.2943953491371,0
miblp_20_20_50_0110_5_17,-944,DC_FR,352.070568323135,256.043782949448,4513,475,0,0,False,False,True,64554,1260,0,350.886489152908,7.5807740688324,0.169251203536987,320.131300210953,0.00806379318237305,2.1565477848053,8.66193389892578,0.0168521404266357,0,0,12.9743895530701,8.77540397644043,0.0468449592590332,184.273387670517,103.217876434326,0,352.070568323135,0,0,103.034706830978,7.00792145729065,3074,0,-944,15,5,0,20,-47,48,-27,43,0.294553432972292,53.0781944280068,0.201862934822636,42.5015252514707,0
miblp_20_20_50_0110_5_17,-944,DC+Scoop_min,156.822921514511,98.8829119205475,5359,206,0,0,False,False,True,49119,1613,0,155.45781826973,8.21866154670715,0.117282152175903,127.551158428192,0.00826454162597656,2.28638100624084,9.68862175941467,0.00790977478027344,4.10143661499023,5.84608173370361,10.4186356067657,6.03032183647156,0.131544828414917,26.12770652771,62.9042541980743,0,156.822921514511,0,0,62.7859373092651,4.84592771530151,2339,0,-944,15,5,0,20,-47,48,-27,43,0.294553432972292,53.0781944280068,0.201862934822636,42.5015252514707,0
miblp_20_20_50_0110_5_17,-944,INGC,175.164731264114,175.164731264114,19038,0,0,12975,False,False,True,0,0,0,170.096134662628,52.1563005447388,1.90340447425842,73.6393530368805,0.00748419761657715,14.2398421764374,59.3920266628265,0,0,0,0,0,0,0,0,0,175.164731264114,0,0,0,0,0,0,-944,15,5,0,20,-47,48,-27,43,0.294553432972292,53.0781944280068,0.201862934822636,42.5015252514707,0
miblp_20_20_50_0110_5_19,-431,DC_FR,3339.30917453766,2420.82356595993,37671,4506,0,0,False,False,True,576954,7715,0,3330.09067177773,51.6564404964447,2.53327226638794,3061.55426454544,0.00948286056518555,15.4116652011871,200.002411842346,0.00811886787414551,0,0,121.400072574615,86.9642221927643,0.125833749771118,1644.68027758598,992.952179670334,0,3339.30917453766,0,0,991.296868801117,72.8112602233887,27474,0,-431,15,5,0,20,-41,44,-40,20,0.081245051471735,37.1969335867637,1.80635633767273,39.5871945905087,0
miblp_20_20_50_0110_5_19,-431,DC+Scoop_min,481.530312776566,320.775384187698,17511,442,0,0,False,False,True,134232,5200,0,477.282019615173,26.1580514907837,1.11126279830933,394.176636695862,0.00828194618225098,7.35567545890808,87.9653730392456,0.00783634185791016,13.1521718502045,50.4038639068604,28.8344194889069,15.7470796108246,0.131637811660767,16.4092457294464,174.161051511765,0,481.530312776566,0,7.89850422076652E-05,173.851412534714,13.0964839458466,6392,0,-431.034042553192,15,5,0,20,-41,44,-40,20,0.081245051471735,37.1969335867637,1.80635633767273,39.5871945905087,0
miblp_20_20_50_0110_5_19,-431,INGC,4691.84512639046,4691.84512639046,291466,0,0,198208,False,False,True,0,0,0,4602.4214527607,810.039985895157,37.2991936206818,3088.32373690605,0.00766372680664063,225.555836677551,2862.76023650169,0,0,0,0,0,0,0,0,0,4691.84512639046,0,0,0,0,0,0,-431,15,5,0,20,-41,44,-40,20,0.081245051471735,37.1969335867637,1.80635633767273,39.5871945905087,0
miblp_20_20_50_0110_5_2,time limit exceeded,DC_FR,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,7193.60018420219,72.4579756259918,3.81783390045166,6653.57430410385,0.00861334800720215,21.4291930198669,84.4693198204041,0.0083010196685791,0,0,271.670272111893,206.008278369904,0.0495452880859375,3838.46494364738,2231.46583747864,0,9999999999999,0,0.641038489561832,2228.10561966896,155.004736423492,62906,0,-869.750399467835,15,5,0,20,-42,40,-40,28,0.0243721770212738,40.1495047629869,0.619079469295473,63.4173737158206,0
miblp_20_20_50_0110_5_2,time limit exceeded,DC+Scoop_min,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,7172.41217398643,215.969780445099,4.54558682441711,6217.64753937721,0.00682806968688965,58.5609748363495,335.537089586258,0.00688052177429199,106.014385461807,163.82071518898,407.870975017548,259.227307796478,0.0456233024597168,2287.23883962631,2599.31791996956,0,9999999999999,0,0.550357218302638,2595.00765919685,216.170702695847,109208,0,-869.750399467835,15,5,0,20,-42,40,-40,28,0.0243721770212738,40.1495047629869,0.619079469295473,63.4173737158206,0
miblp_20_20_50_0110_5_2,time limit exceeded,INGC,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,6993.64056706429,2046.84183049202,81.6080679893494,3239.00875735283,0.00731110572814941,505.441144704819,2733.56030154228,0,0,0,0,0,0,0,0,0,9999999999999,0,9999999999999,0,0,0,0,nan,15,5,0,20,-42,40,-40,28,0.0243721770212738,40.1495047629869,0.619079469295473,63.4173737158206,0
miblp_20_20_50_0110_5_20,-436,DC_FR,75.9527225494385,55.1199865341187,1063,88,0,0,False,False,True,13818,341,0,75.4919548034668,1.81114101409912,0.031085729598999,69.0274114608765,0.00922822952270508,0.524195671081543,2.36976838111877,0.00724267959594727,0,0,2.58266258239746,1.69049119949341,0.124484062194824,38.7660796642303,22.9532589912415,0,75.9527225494385,0,0,22.9171237945557,2.08438777923584,658,0,-436,15,5,0,20,-49,48,-36,28,1.4297382829051,58.0247246709659,0.0134684099277721,64.4398083200644,0
miblp_20_20_50_0110_5_20,-436,DC+Scoop_min,22.9487466812134,13.1082689762115,935,19,0,0,False,False,True,8778,331,0,22.5843744277954,1.37691807746887,0.0119426250457764,18.3476269245148,0.00697636604309082,0.354640960693359,1.72275400161743,0.00644159317016602,0.644738674163818,0.89210057258606,1.59256291389465,0.858536243438721,0.133064270019531,0.942359924316406,11.1934514045715,0,22.9487466812134,0,0,11.1755142211914,1.33503651618958,418,0,-436,15,5,0,20,-49,48,-36,28,1.4297382829051,58.0247246709659,0.0134684099277721,64.4398083200644,0
miblp_20_20_50_0110_5_20,-436,INGC,190.38565659523,190.38565659523,15596,0,0,12696,False,False,True,0,0,0,185.522644281387,54.1152787208557,2.27555370330811,85.8390190601349,0.0077815055847168,14.490650177002,71.3405873775482,0,0,0,0,0,0,0,0,0,190.38565659523,0,0,0,0,0,0,-436.000000003165,15,5,0,20,-49,48,-36,28,1.4297382829051,58.0247246709659,0.0134684099277721,64.4398083200644,0
