name;objective value;method;solve_qp_relax;neighbour_node_pruning;smart_dc_verification;solve_cvp_globally;nodes;time;idealized_time;DCs;INGCs;Nr_total_CVPs;Nodes_pruned;Neighbour_nodes_pruned;cb_time;node_info_time;modify_cut_list_time;subproblems_time;ll_model_time;ll_modify_time;ll_solve_time;scoop_model_time;scoop_modify_time;scoop_solve_time;cgp_model_time;cgp_solve_time;cvp_model_time;cvp_modify_time;cvp_solve_time;NNP_time;rel_mip_gap;total_time_CVPs;idealized_time_CVPs;nr_refinements;best_upper_bound;nr_UL_vars;nr_LL_vars;nr_UL_cnstrs;nr_LL_cnstrs;min_UL_obj_coeff;max_UL_obj_coeff;min_LL_obj_coeff;max_LL_obj_coeff;Q_eig_min;Q_eig_max;P_eig_min;P_eig_max;nr_bf_sets_recycled
QuadraticMultiKnapsack-Int-pb1-1-14-13_50_50;4182.0;B+DC;False;False;False;True;1321;37.00250315666199;36.56353950500488;22;0;549;123;0;36.639405965805054;0.370743989944458;0.010318756103515625;34.78497362136841;0.010009527206420898;0.2344365119934082;1.224442720413208;0.008592605590820312;0.6712892055511475;29.436089992523193;1.1876776218414307;0.41574907302856445;0.0071375370025634766;0.41299915313720703;1.1765496730804443;0;0.0;1.1752114295959473;0.7362477779388428;0;4182.0;14;13;2;2;22.0;1125.0;0;0;0.0010862400927697821;421.95406289732307;0.0007264370093225041;30.794908650805194;23
QuadraticMultiKnapsack-Int-pb1-1-14-13_50_50;4182.0;B+DC;False;False;False;True;2763;137.2704017162323;135.17719078063965;89;0;2619;493;0;136.6258246898651;1.3908941745758057;0.026133060455322266;128.19123721122742;0.010187387466430664;1.2033109664916992;1.5245933532714844;0.008346319198608398;3.241586208343506;106.90295195579529;5.648309946060181;2.163797616958618;0.007129669189453125;1.943389892578125;5.537633895874023;0;3.4587194311634104e-05;5.531578302383423;3.4383673667907715;0;4181.855356353389;14;13;2;2;22.0;1125.0;0;0;0.0010862400927697821;421.95406289732307;0.0007264370093225041;30.794908650805194;0
QuadraticMultiKnapsack-Int-pb1-1-14-13_50_50;4182.0;B+DCrec;False;False;False;True;1321;36.931315183639526;36.49872875213623;22;0;549;123;0;36.564308643341064;0.36260247230529785;0.010056734085083008;34.68940448760986;0.009269952774047852;0.23243498802185059;1.2205629348754883;0.008341312408447266;0.666954517364502;29.387115001678467;1.181654453277588;0.4124889373779297;0.007184505462646484;0.40605664253234863;1.1573412418365479;0;0.0;1.1559011936187744;0.7233147621154785;0;4182.0;14;13;2;2;22.0;1125.0;0;0;0.0010862400927697821;421.95406289732307;0.0007264370093225041;30.794908650805194;23
